"","CO_ANO","CO_MES","CO_NCM","CO_UNID","CO_PAIS","SG_UF_NCM","CO_VIA","CO_URF","QT_ESTAT","KG_LIQUIDO","VL_FOB"
"9142",2018,2,84814000,11,845,"SC",7,1017701,16,1,99
"9143",2018,2,85119000,10,63,"SP",4,817600,3,3,178
"9144",2018,3,84669319,10,767,"RE",4,817600,13,13,5689
"9145",2018,2,70071900,15,345,"RS",1,1017700,13,156,840
"9146",2018,12,84139190,10,399,"PR",4,817600,1740,1740,76028
"9147",2018,6,85059010,11,249,"PR",4,817600,8820,891,78694
"9148",2018,12,8071900,10,63,"SP",0,817800,7500,7500,8699
"9149",2018,12,40169300,10,149,"RJ",4,817700,1,2,14992
"9150",2018,6,85334099,11,63,"SP",7,1017503,4,0,168
"9151",2018,6,84219999,10,169,"ND",4,817600,0,0,93
"9152",2018,10,70134900,10,756,"SP",1,817800,2352,2352,2948
"9153",2018,12,73239900,10,589,"RS",4,817700,1,1,14
"9154",2018,10,84836019,11,63,"SP",4,817600,2,8,796
"9155",2018,8,52084300,10,493,"CE",1,517800,5620,5620,34823
"9156",2018,7,85444200,10,275,"SP",4,817700,8,7,15957
"9157",2018,11,32071090,10,586,"SP",7,917500,28,28,2468
"9158",2018,11,38101020,10,158,"SP",4,817600,1,1,17
"9159",2018,10,82084000,10,63,"SP",7,1017500,84,84,806
"9160",2018,7,73158200,10,63,"ND",7,1017503,9,9,26
"9161",2018,8,38249929,10,249,"SP",1,817800,142650,142650,675454
"9162",2018,5,84819090,10,586,"RJ",4,817700,0,0,482
"9163",2018,4,69072200,15,249,"AL",4,817700,11,185,51
"9164",2018,12,19054000,10,249,"SP",1,817800,82371,82371,140526
"9165",2018,1,94036000,11,573,"SC",1,927700,654,14007,30882
"9166",2018,9,61151093,13,63,"SP",0,817600,642,18,100
"9167",2018,8,48025610,10,200,"SP",0,817800,15714,15714,19546
"9168",2018,11,68151090,10,69,"SP",4,817600,4,53,7760
"9169",2018,6,52104100,10,97,"MG",4,817600,41,41,527
"9170",2018,5,33059000,10,580,"RJ",1,817800,2720,2720,8663
"9171",2018,4,18050000,21,573,"BA",1,517800,176,176400,486108
"9172",2018,8,28274921,10,586,"PR",7,917500,300,300,1274
"9173",2018,5,22030000,17,63,"PR",7,927900,54944,56203,47958
"9174",2018,5,73182200,10,275,"BA",4,517801,344,344,16540
"9175",2018,2,84821010,11,845,"ND",7,1017900,24,205,4600
"9176",2018,4,61103000,11,586,"SC",7,917501,9,2,111
"9177",2018,5,39205900,10,586,"SP",4,817600,42,42,1080
"9178",2018,4,59119000,10,249,"RJ",4,717700,170,170,21431
"9179",2018,10,27129000,10,23,"SP",0,817800,2,2,26
"9180",2018,6,2071200,10,244,"RS",0,927800,32913,32913,34141
"9181",2018,3,96040000,11,244,"RS",1,1017700,60,9,186
"9182",2018,12,84099130,11,589,"SP",4,817700,6,4,111
"9183",2018,11,85176254,11,493,"SP",4,817700,1,5,2597
"9184",2018,8,8055000,10,573,"SC",1,817800,95040,95040,74041
"9185",2018,8,68069010,10,63,"SP",0,817800,600,600,3120
"9186",2018,12,3061110,10,161,"CE",0,317900,12320,12320,248060
"9187",2018,4,38099390,10,493,"RS",4,817600,30,30,80
"9188",2018,10,84821010,11,63,"SP",7,917500,2,0,5
"9189",2018,2,48194000,10,586,"SP",7,147800,657,657,2257
"9190",2018,11,38220090,10,169,"PR",4,817600,171,171,2805
"9191",2018,11,73181900,10,345,"RS",0,1017700,0,0,18
"9192",2018,12,84322100,11,767,"SP",7,1017500,2,2990,10500
"9193",2018,7,85365090,11,200,"PR",4,917900,1,1,91
"9194",2018,3,84671900,11,586,"SP",9,917500,2,18,565
"9195",2018,11,85369090,11,190,"SP",4,817600,252000,133,5042
"9196",2018,11,84833090,11,391,"SP",4,817600,23,5,265
"9197",2018,11,9109900,10,63,"SP",0,817800,100,100,1361
"9198",2018,8,72119010,10,169,"SP",1,817800,21790,21790,31667
"9199",2018,1,85043111,11,589,"MG",4,817700,18,324,6282
"9200",2018,1,88031000,10,249,"RJ",4,717700,20,89,446096
"9201",2018,1,84834090,11,239,"SC",4,817600,20,1,980
"9202",2018,1,54078200,10,586,"SP",7,917500,651,651,4983
"9203",2018,7,64039190,13,586,"SP",7,147800,246,266,8735
"9204",2018,1,39269010,10,97,"ND",4,817600,0,0,0
"9205",2018,3,68022900,15,764,"MG",1,717600,408,45722,40000
"9206",2018,5,85122022,11,158,"ND",7,1017500,5,4,95
"9207",2018,6,48182000,10,845,"SP",7,1017701,46076,46076,87186
"9208",2018,12,7052900,10,163,"RJ",0,717600,20,20,29
"9209",2018,8,87082100,11,63,"SP",7,1010851,65763,66095,1045428
"9210",2018,4,40059190,10,741,"SP",1,817800,22838,22838,275969
"9211",2018,5,85015110,11,317,"RJ",4,717700,2,145,6200
"9212",2018,4,87082912,11,647,"SP",1,817800,1,0,82
"9213",2018,7,2071400,10,297,"RS",0,927800,27000,27000,62250
"9214",2018,7,84189900,10,196,"SP",0,817800,692,1074,5924
"9215",2018,2,84818019,11,589,"SP",1,817800,482,404,11190
"9216",2018,3,90292010,11,493,"SP",1,817800,154,149,23270
"9217",2018,3,84313900,10,589,"SC",1,817800,1136,1136,15086
"9218",2018,12,44140000,10,249,"SC",0,927700,150890,150890,213674
"9219",2018,12,9022000,10,163,"CE",0,317900,1,1,80
"9220",2018,5,84822010,11,158,"SP",4,817700,85,210,6275
"9221",2018,5,85129000,10,741,"SP",4,817600,0,0,3
"9222",2018,3,84834010,11,23,"SP",4,817600,1,5,599
"9223",2018,11,84099190,10,628,"SP",4,817600,0,0,11
"9224",2018,1,90291010,11,586,"RE",7,917500,100,4,1229
"9225",2018,1,90328923,11,647,"RE",4,817700,1,0,202
"9226",2018,2,96138000,11,589,"SP",4,817700,4,0,10
"9227",2018,2,84749000,10,23,"SP",4,817600,305,305,10795
"9228",2018,6,87084090,11,845,"SP",4,817600,1,5,74
"9229",2018,2,22086000,17,199,"SP",1,817800,48521,48521,58555
"9230",2018,12,69072100,15,705,"SP",1,817800,558,10585,3627
"9231",2018,6,61042200,11,586,"GO",7,147800,154,27,2334
"9232",2018,1,87042210,11,63,"MG",1,717600,32,166256,1391902
"9233",2018,1,44201000,10,386,"CE",1,317900,105,105,85
"9234",2018,8,6011000,11,63,"SP",4,817600,2160,450,1523
"9235",2018,11,84089090,11,676,"RS",1,1017700,48,24,45
"9236",2018,7,84519090,10,158,"SP",7,1017500,8,8,609
"9237",2018,4,73181500,10,160,"SP",4,817700,0,0,69
"9238",2018,9,87089990,10,158,"CE",1,817800,125,125,268
"9239",2018,8,35030019,10,403,"SP",0,817800,20000,20000,79925
"9240",2018,6,9011110,21,628,"MG",0,817800,274,273525,781668
"9241",2018,8,11042900,10,573,"SP",1,817800,20,36,151
"9242",2018,1,73269090,10,275,"SP",4,817600,130,130,46821
"9243",2018,1,84158290,11,845,"RS",7,1017701,6,6,230
"9244",2018,7,64021900,13,97,"SP",7,147600,664,413,10237
"9245",2018,12,73151290,10,586,"SP",7,917500,25,22,132
"9246",2018,7,85462000,10,586,"SC",9,917500,396,396,567
"9247",2018,1,85030010,10,386,"SP",4,817700,3,3,803
"9248",2018,7,64022000,13,244,"CE",1,717800,20232,6438,68632
"9249",2018,3,87088000,11,845,"RS",7,1010252,40,445,347
"9250",2018,3,8043000,10,845,"PB",7,1017701,3450,3450,3008
"9251",2018,12,32082020,10,63,"SP",1,817800,5968,5968,25700
"9252",2018,3,87079090,11,97,"SP",7,147600,1,2320,7500
"9253",2018,4,94036000,11,573,"SC",4,817600,2,44,4190
"9254",2018,11,41079910,15,351,"RS",4,817600,880,769,22560
"9255",2018,10,84659110,11,63,"SC",7,1017500,1,7470,49717
"9256",2018,4,40129090,10,158,"RJ",1,717600,39407,39407,145293
"9257",2018,4,87021000,11,756,"SP",1,817800,5,81750,993295
"9258",2018,4,9041100,10,676,"ES",1,817800,50000,50000,140000
"9259",2018,4,85369040,11,169,"SP",4,817700,50,1,2
"9260",2018,12,84249090,10,160,"SP",4,817600,2811,6242,151879
"9261",2018,12,87089200,11,190,"SP",4,817600,267,1257,25434
"9262",2018,12,90278014,11,97,"SP",4,817700,1,21,5455
"9263",2018,3,73141900,10,586,"CE",7,917500,1,1,190
"9264",2018,12,85176239,11,249,"SC",4,817700,11,29,41154
"9265",2018,12,34021190,10,63,"RS",7,1017500,480,480,624
"9266",2018,12,44092200,16,399,"MT",1,927800,46,24795,51220
"9267",2018,8,76161000,10,149,"SP",4,817600,0,0,96
"9268",2018,9,90181980,11,169,"RS",4,1017801,3,27,10500
"9269",2018,9,2071400,10,589,"MG",1,927800,11004,11004,20033
"9270",2018,10,30049043,10,497,"RJ",4,817600,240,240,8338
"9271",2018,5,19053100,10,586,"MG",7,917500,19958,19958,47599
"9272",2018,11,85016200,11,249,"RJ",4,717700,2,120,320496
"9273",2018,10,30049059,10,611,"SP",4,817600,94,94,6227
"9274",2018,6,84123110,11,647,"SC",4,817700,17,33,7311
"9275",2018,3,90328925,11,63,"MG",4,617700,2,1,191
"9276",2018,1,59119000,10,97,"PR",4,817600,1,1,730
"9277",2018,4,85366100,11,249,"ND",1,817800,6,0,36
"9278",2018,5,85122023,11,845,"SP",7,1017900,11,26,582
"9279",2018,5,85119000,10,521,"SP",1,1017700,2,2,173
"9280",2018,4,84129090,10,249,"SP",4,817600,21,21,2241
"9281",2018,4,39061000,10,190,"SP",4,817600,51,51,5851
"9282",2018,4,99980201,10,990,"RE",1,927700,889,889,1444
"9283",2018,6,87089482,11,200,"PR",4,817600,2,9,1930
"9284",2018,5,87082999,11,845,"PR",7,1010252,18,52,2183
"9285",2018,1,41079210,15,249,"MS",1,1017700,4006,3059,57943
"9286",2018,12,85369090,11,149,"SC",1,927700,29,10,264
"9287",2018,10,85111000,11,169,"RJ",0,817700,4,1,2267
"9288",2018,6,73102990,10,97,"SP",7,147600,6049,6049,18632
"9289",2018,6,82021000,10,345,"RS",1,1017700,781,781,4082
"9290",2018,7,20098990,10,607,"SC",1,927800,473,473,591
"9291",2018,7,4011010,10,586,"PR",7,917500,240,240,166
"9292",2018,6,85441910,10,169,"SP",4,817700,926,926,6285
"9293",2018,10,87082999,11,589,"SP",4,817600,42,10,377
"9294",2018,10,61046300,11,399,"SP",4,817600,6,1,120
"9295",2018,9,84198940,11,858,"RS",1,927800,2,6620,105428
"9296",2018,10,84819090,10,741,"SP",4,817600,3,3,937
"9297",2018,10,72043000,10,81,"SP",1,227600,2416990,2416990,778519
"9298",2018,8,62044200,11,586,"PR",7,917500,57,17,1579
"9299",2018,3,60062400,10,845,"RS",7,1017701,143,143,1654
"9300",2018,3,15155000,10,169,"PA",4,817600,195,195,1877
"9301",2018,7,56031130,10,756,"PR",1,927800,20822,20822,43919
"9302",2018,8,44199000,10,589,"RS",1,1017700,46,46,571
"9303",2018,4,5040090,10,198,"PR",1,917800,19143,19143,17733
"9304",2018,10,12024200,10,267,"ES",0,727600,6,6,31
"9305",2018,10,27101911,16,728,"SP",0,817600,82,65484,51413
"9306",2018,9,83024900,10,169,"SP",0,817800,0,0,83
"9307",2018,4,48025793,10,589,"SP",1,817800,944664,944664,811376
"9308",2018,4,48042100,10,361,"PR",1,917800,603683,603683,436261
"9309",2018,5,84822010,11,63,"PR",1,917800,15,11,730
"9310",2018,10,39206100,10,580,"SC",1,927800,1,0,75
"9311",2018,5,38249979,10,687,"SP",1,817800,4800,4800,5040
"9312",2018,10,38190000,10,249,"MG",4,817700,1,1,280
"9313",2018,5,2071400,10,403,"MG",1,717600,22420,22420,41299
"9314",2018,4,84833090,11,249,"SP",1,817800,44,55,1666
"9315",2018,4,55112000,10,586,"SC",7,917500,55,55,570
"9316",2018,5,44123900,16,815,"PR",1,927800,102,49800,33238
"9317",2018,7,87088000,11,200,"PR",4,817600,4,21,690
"9318",2018,12,87081000,11,589,"MG",4,817600,15,33,905
"9319",2018,4,74152100,10,345,"SP",1,817800,0,0,17
"9320",2018,4,85016100,11,770,"SC",1,1017700,71,3543,26870
"9321",2018,10,82149090,10,756,"RS",1,927800,45,45,631
"9322",2018,11,82015000,10,169,"RS",0,1017700,11,11,335
"9323",2018,11,39162000,10,647,"RS",0,817800,226,226,3000
"9324",2018,9,85122011,11,249,"SP",0,817800,8,437,438
"9325",2018,7,85118090,11,249,"SP",1,817800,1,2,42
"9326",2018,7,33069000,10,63,"SP",7,1017500,125929,114351,190422
"9327",2018,7,40093290,10,845,"SP",1,817800,5,5,136
"9328",2018,12,84145990,11,493,"PR",1,917800,21,73,800
"9329",2018,4,84189900,10,239,"SP",1,817800,1886,1886,39851
"9330",2018,11,84212300,11,196,"SP",0,817800,697,245,3520
"9331",2018,9,40131090,11,589,"RJ",1,717600,50,201,1901
"9332",2018,10,94017900,11,249,"MG",0,717600,123,1189,25454
"9333",2018,3,54011011,10,158,"SP",4,817700,279,279,5012
"9334",2018,6,39173290,10,149,"ND",4,817600,0,0,8
"9335",2018,3,84339090,10,249,"PR",1,817800,10,10,1269
"9336",2018,3,32159000,10,586,"RJ",7,917500,2,2,53
"9337",2018,3,84834090,11,158,"RS",4,817700,30,1,8
"9338",2018,3,9101100,10,63,"ES",7,927900,102400,102400,75168
"9339",2018,3,61099000,11,301,"RJ",4,717700,203,37,5068
"9340",2018,4,88040000,10,23,"SC",4,817700,33,33,8023
"9341",2018,5,84099915,11,345,"MG",1,817800,5,33,220
"9342",2018,4,87082993,11,845,"SP",1,817800,48,639,6563
"9343",2018,4,87084090,11,670,"SP",1,917800,10800,324,17928
"9344",2018,6,82015000,10,97,"ND",7,147600,56,56,863
"9345",2018,10,21011110,21,267,"PR",1,817800,7,7350,42289
"9346",2018,1,30064011,10,845,"PR",7,1017900,152,152,2540
"9347",2018,3,40169300,10,573,"ND",1,817800,129,129,1279
"9348",2018,6,73269090,10,399,"PR",1,917800,67907,67907,261108
"9349",2018,1,99980102,10,990,"AM",9,227700,497538,497538,416984
"9350",2018,1,20059900,10,586,"PR",7,917500,16266,16266,23694
"9351",2018,3,96071900,10,586,"SP",7,917500,0,0,19
"9352",2018,5,85291090,10,611,"MG",4,817600,3,8,293
"9353",2018,9,84099949,11,741,"SP",4,817600,1,2,59
"9354",2018,12,85332120,11,267,"SP",4,817700,60000,3,3060
"9355",2018,7,72254090,10,158,"ND",7,1017500,44460,44460,49008
"9356",2018,3,84824000,11,249,"SP",1,817800,54234,377,23723
"9357",2018,5,40081900,10,87,"RS",1,817800,74,74,630
"9358",2018,3,95043000,11,599,"RS",1,817800,1,168,1990
"9359",2018,5,73269090,10,249,"ND",1,817800,11099,11099,39946
"9360",2018,3,39211900,10,399,"RJ",1,717800,1605,1605,12220
"9361",2018,5,99997103,10,158,"RJ",9,817900,0,0,3486
"9362",2018,4,21069010,10,850,"AM",7,260151,36228,36228,478087
"9363",2018,4,85322200,11,386,"SC",1,927700,300,36,828
"9364",2018,4,84339090,10,23,"ND",1,817800,168,168,2638
"9365",2018,7,39233000,10,386,"SP",0,717600,77,384,1676
"9366",2018,3,44079990,16,493,"RS",1,927800,266,119534,53232
"9367",2018,5,84569000,11,97,"RS",7,147600,3,80,1485
"9368",2018,8,84836090,11,493,"SP",0,817800,71,4843,84720
"9369",2018,12,84798999,11,23,"SC",0,817800,4,1,42
"9370",2018,8,84212300,11,845,"SP",4,817700,73,48,1742
"9371",2018,11,85129000,10,493,"SP",4,817700,75,75,4057
"9372",2018,12,7099300,10,23,"SP",12,817800,5,5,3
"9373",2018,5,48237000,10,676,"SP",4,817600,0,0,64
"9374",2018,5,40103400,10,850,"ND",4,817600,1,1,21
"9375",2018,2,68053020,10,63,"SP",7,1017500,2176,2176,18864
"9376",2018,3,90213980,10,493,"MG",4,817600,8,8,22424
"9377",2018,3,84099999,10,493,"RE",1,817800,51,51,7947
"9378",2018,8,7061000,10,538,"SC",0,927502,33,33,20
"9379",2018,6,39234000,10,239,"SP",4,817700,10,10,75
"9380",2018,8,64039190,13,160,"RS",1,1017700,603,484,37011
"9381",2018,7,61044300,11,845,"RS",7,1017701,100,43,1224
"9382",2018,3,85381000,10,169,"BA",1,817800,0,0,29
"9383",2018,6,84715010,11,199,"SC",1,817800,1,1,1096
"9384",2018,3,85364100,11,647,"SP",1,817800,41,1,232
"9385",2018,11,39021020,10,169,"RS",0,1017700,174250,174250,266374
"9386",2018,7,44071100,16,493,"SC",1,927700,437,198280,89625
"9387",2018,6,18069000,10,845,"MG",7,1017701,11961,11961,31104
"9388",2018,1,84099929,11,676,"SP",4,817600,6,27,1169
"9389",2018,2,84821010,11,756,"SP",4,817600,15,4,231
"9390",2018,1,64029990,13,149,"CE",4,817600,1818,521,19342
"9391",2018,1,64029990,13,474,"PB",1,417902,360,124,1151
"9392",2018,12,4069020,10,434,"SP",0,817800,141,141,1192
"9393",2018,12,87089490,10,239,"SP",1,817800,5,5,151
"9394",2018,7,87089300,11,97,"SP",4,817600,103,18,946
"9395",2018,5,84833090,11,23,"MG",1,817800,2505,160,2881
"9396",2018,3,62044300,11,431,"SP",4,817700,2,0,401
"9397",2018,12,73182900,10,149,"SP",4,817700,6,6,473
"9398",2018,4,84672999,11,239,"ND",4,817600,3,0,6
"9399",2018,4,73064000,10,63,"SP",7,917500,7022,7022,21385
"9400",2018,9,84213910,11,63,"SP",7,1017500,1000,6,190
"9401",2018,5,39259090,10,647,"RS",1,1017700,193,193,1383
"9402",2018,2,99980101,10,990,"PA",1,320151,8733,8733,24928
"9403",2018,10,40092290,10,477,"SP",4,817600,0,0,14
"9404",2018,8,84839000,10,63,"PR",1,917800,18,18,333
"9405",2018,4,38249989,10,493,"SP",4,817600,50,50,746
"9406",2018,11,84835010,11,158,"RJ",7,1017500,4,4,65
"9407",2018,2,85366100,11,845,"SP",7,1017701,4464,49,2808
"9408",2018,3,61179000,10,158,"SC",4,817600,0,0,23
"9409",2018,4,85369090,11,275,"SP",4,817700,39,3,6377
"9410",2018,11,11041900,10,249,"SP",1,817800,2950,2810,2516
"9411",2018,8,64029990,13,586,"SC",7,917500,10071,3697,94152
"9412",2018,12,40161010,10,586,"SP",4,817600,1,1,49
"9413",2018,9,62011300,11,573,"SP",4,817600,30,10,23
"9414",2018,12,84122900,11,764,"SP",1,817800,4,331,14014
"9415",2018,12,38190000,10,607,"RJ",4,717700,6,3,120
"9416",2018,12,85176211,11,345,"SP",4,817700,1,2,1220
"9417",2018,6,84099190,10,63,"RE",4,817600,18,18,1022
"9418",2018,7,96033000,11,670,"PR",4,817600,310,4,1629
"9419",2018,12,4039000,10,845,"MG",7,1017701,18393,18393,15873
"9420",2018,11,40118090,11,464,"RJ",1,717800,36,51235,299319
"9421",2018,10,90251990,11,239,"SP",1,817800,22,1,89
"9422",2018,10,65050011,10,285,"PR",1,917800,10,10,45
"9423",2018,9,39269090,10,607,"SP",4,817600,27,27,1740
"9424",2018,2,2071200,10,770,"PR",1,927800,59594,59594,68644
"9425",2018,1,87089490,10,160,"SP",4,817600,24600,24600,334037
"9426",2018,11,38123929,10,249,"SP",0,817800,3040,3040,9605
"9427",2018,6,8081000,10,375,"SC",1,927800,85044,85044,62844
"9428",2018,6,39075090,10,97,"SP",7,147600,14,14,7
"9429",2018,10,85122029,11,493,"SP",0,817800,2,0,98
"9430",2018,10,48191000,10,476,"ES",0,727600,2,2,2
"9431",2018,5,41071220,15,538,"RS",1,1017700,21993,17248,369113
"9432",2018,2,74199990,10,83,"RE",1,817800,0,0,27
"9433",2018,10,30061010,10,87,"SP",4,817600,411,409,140182
"9434",2018,10,33059000,10,196,"RJ",1,717600,10656,10656,27073
"9435",2018,4,84439960,10,687,"SP",4,817600,0,0,24
"9436",2018,9,85235110,11,87,"SP",4,817600,1,0,728
"9437",2018,5,40161010,10,845,"SP",4,817700,1,1,19
"9438",2018,3,73209000,10,764,"SP",1,817800,2,2,91
"9439",2018,4,15200010,10,160,"SP",1,817800,503505,503505,235523
"9440",2018,7,94054090,10,586,"ND",7,917500,23,23,1906
"9441",2018,4,85319000,10,493,"PR",4,817700,1,0,6
"9442",2018,5,87083090,11,770,"PA",4,217801,4,20,1494
"9443",2018,6,85122011,11,196,"MG",1,817800,14,20,1098
"9444",2018,8,82119210,11,586,"SP",7,917500,10,1,35
"9445",2018,4,55111000,10,97,"RS",7,147600,285,285,2111
"9446",2018,1,84295219,11,97,"MG",7,147600,1,37100,32000
"9447",2018,2,84818099,11,196,"ND",4,817700,1,4,127
"9448",2018,9,84137090,11,676,"SP",1,817800,1,1,115
"9449",2018,12,40170000,10,275,"SP",1,817800,0,0,655
"9450",2018,11,55162300,10,249,"SP",1,817800,7,3,96
"9451",2018,11,83079000,10,97,"SP",4,817600,60,60,3431
"9452",2018,3,32064990,10,770,"SP",1,817800,372,372,2580
"9453",2018,11,8045020,10,434,"ES",0,727600,75,75,91
"9454",2018,11,71129900,10,23,"PR",0,817800,9877,9877,88523
"9455",2018,3,85122021,11,87,"ND",4,817600,1,0,7
"9456",2018,5,32089010,10,317,"ND",4,817700,21,21,144
"9457",2018,4,48171000,10,845,"SP",7,1017701,28653,28653,55703
"9458",2018,3,61043300,11,23,"SP",4,817600,4,0,39
"9459",2018,3,87079090,11,372,"SP",1,817800,90,111796,1295450
"9460",2018,4,87082994,11,493,"SP",1,817800,726,1115,145704
"9461",2018,3,70195900,10,586,"SC",7,917500,1284,1284,17802
"9462",2018,3,88033000,10,741,"ND",4,817700,0,0,74
"9463",2018,3,87083090,11,158,"ND",7,1017500,73,69,3400
"9464",2018,5,62064000,11,586,"SP",7,147800,3,1,65
"9465",2018,3,33051000,10,245,"SP",1,817800,5273,5273,72548
"9466",2018,8,49019900,10,586,"SP",7,917500,12147,7453,55191
"9467",2018,7,42022210,11,375,"SP",4,817600,50,2,719
"9468",2018,1,72259200,10,63,"MG",7,1017500,86590,86590,70857
"9469",2018,6,39199090,10,63,"AM",1,817800,0,0,23
"9470",2018,5,52010020,21,190,"MG",1,817800,91,90977,125194
"9471",2018,8,34039900,10,158,"SP",0,817800,1000,1000,19200
"9472",2018,9,39259090,10,245,"PR",4,817600,3,3,69
"9473",2018,12,61091000,11,63,"SC",4,817600,84,15,1440
"9474",2018,11,84831030,11,493,"SP",0,817800,19,5,96
"9475",2018,3,82042000,10,97,"ND",7,147600,1074,1074,7603
"9476",2018,4,40091100,10,845,"SP",7,1010252,1,1,23
"9477",2018,5,34013000,10,586,"ES",7,147800,28,28,266
"9478",2018,5,85362000,11,245,"SC",1,927800,964,336,10902
"9479",2018,8,85171899,11,249,"ES",4,817600,1,3,37
"9480",2018,4,84523000,10,603,"SP",1,817800,244,244,22075
"9481",2018,5,90212900,10,589,"SC",4,817700,87,87,29816
"9482",2018,4,39173210,10,23,"SP",1,817800,1,1,64
"9483",2018,11,85015310,11,383,"SC",1,927800,1,818,2497
"9484",2018,7,84145990,11,249,"SP",4,817700,13,33,1696
"9485",2018,6,85081100,11,63,"PR",1,917800,800,3835,22113
"9486",2018,6,44101110,16,169,"SC",1,927800,473,313488,71452
"9487",2018,10,49119900,10,628,"SP",4,817700,1500,250,1900
"9488",2018,11,84831019,11,249,"RS",1,1017700,1,192,2900
"9489",2018,4,34053000,10,493,"AM",1,817800,7400,7400,28103
"9490",2018,12,39269090,10,275,"MG",4,817700,6,6,885
"9491",2018,12,73121090,10,158,"SP",7,1017500,2450,2450,13772
"9492",2018,2,85442000,10,63,"MG",4,817600,638,638,47132
"9493",2018,5,40103900,10,63,"SP",4,817600,12,12,489
"9494",2018,3,43021990,11,69,"RS",4,817600,135,721,12854
"9495",2018,5,63071000,10,586,"PR",7,147800,340,340,2031
"9496",2018,2,85371090,10,647,"RE",4,817700,0,0,2
"9497",2018,7,27101911,16,244,"DF",0,117600,2,1785,1610
"9498",2018,7,84814000,11,63,"MG",4,817600,4,37,1120
"9499",2018,9,94016100,11,628,"SP",4,717700,1,23,3172
"9500",2018,9,9030090,10,149,"PR",4,817600,1025,1025,5940
"9501",2018,4,61112000,11,580,"ND",1,817800,126,2,128
"9502",2018,3,17049020,10,249,"MG",4,617700,130,130,805
"9503",2018,3,2071200,10,399,"SC",1,927800,277946,277946,394338
"9504",2018,5,40103300,10,589,"SP",4,817600,1,2,43
"9505",2018,8,42023200,10,845,"SP",0,9999999,76,76,4867
"9506",2018,10,25061000,10,160,"MG",0,717800,37233,37233,12616
"9507",2018,3,61062000,11,687,"SC",1,817800,82,7,349
"9508",2018,4,84145990,11,845,"MG",1,717600,1,2,99
"9509",2018,4,21039019,10,40,"RS",1,927800,1440,1440,1904
"9510",2018,2,55093200,10,586,"RS",7,917500,1719,1719,10229
"9511",2018,2,58062000,10,239,"SC",4,817700,8367,8367,86951
"9512",2018,11,16010000,10,301,"RJ",0,717600,50,50,283
"9513",2018,10,85015210,11,687,"SC",0,927800,134,6301,16730
